DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
2003-05-21	RyeBioenergyBS 	1.164          	0.301          	0.000          	0.777          	0.086          	0.0000         	51.02          	51.02          	147.58         	0.022          	0.0015         	0.0000         	0.018          	0.269          	18.086         	3.514          	2.328          	
2003-09-28	Soybean        	9.841          	1.183          	2.896          	0.000          	5.762          	0.3345         	251.57         	251.57         	137.42         	0.286          	0.0117         	0.1493         	0.000          	0.000          	149.264        	136.491        	0.000          	
2004-05-08	RyeBioenergyBM 	3.168          	0.672          	0.000          	2.246          	0.250          	0.0000         	87.47          	87.47          	112.88         	0.049          	0.0035         	0.0000         	0.041          	0.158          	40.682         	8.025          	1.811          	
2004-09-26	Maize          	22.831         	2.899          	11.850         	0.000          	8.083          	0.5945         	330.77         	330.77         	163.54         	0.245          	0.0258         	0.1674         	0.000          	0.000          	167.400        	77.578         	0.000          	
2005-05-21	RyeBioenergyBS 	0.496          	0.098          	0.064          	0.301          	0.033          	0.1613         	30.76          	30.76          	141.91         	0.010          	0.0005         	0.0025         	0.006          	0.424          	8.864          	1.204          	2.106          	
2005-09-27	Soybean        	7.965          	1.077          	2.232          	0.000          	4.656          	0.3241         	302.29         	236.48         	102.94         	0.244          	0.0106         	0.1238         	0.000          	0.000          	123.833        	119.981        	0.000          	
2006-05-08	RyeBioenergyBM 	3.433          	0.699          	0.000          	2.460          	0.273          	0.0000         	112.37         	112.37         	142.29         	0.046          	0.0034         	0.0000         	0.038          	0.185          	38.113         	7.657          	1.549          	
2006-09-28	Maize          	19.344         	2.557          	9.504          	0.000          	7.283          	0.5662         	346.06         	306.07         	156.55         	0.231          	0.0238         	0.1553         	0.000          	0.000          	155.314        	75.967         	0.000          	
2007-05-21	RyeBioenergyBS 	0.674          	0.125          	0.114          	0.391          	0.043          	0.2081         	36.44          	36.44          	187.58         	0.014          	0.0007         	0.0047         	0.008          	0.422          	12.622         	1.534          	2.022          	
2007-09-17	Soybean        	10.044         	1.293          	2.885          	0.000          	5.866          	0.3297         	294.96         	286.93         	118.46         	0.286          	0.0130         	0.1468         	0.000          	0.000          	146.830        	138.907        	0.000          	
2008-05-08	RyeBioenergyBM 	3.647          	0.787          	0.000          	2.574          	0.286          	0.0000         	82.65          	82.65          	125.25         	0.057          	0.0042         	0.0000         	0.047          	0.115          	47.207         	9.469          	1.834          	
2008-09-28	Maize          	17.898         	2.534          	8.402          	0.000          	6.961          	0.5469         	362.95         	290.83         	145.05         	0.230          	0.0243         	0.1520         	0.000          	0.000          	151.979        	78.379         	0.000          	
2009-05-21	RyeBioenergyBS 	0.747          	0.163          	0.000          	0.526          	0.058          	0.0000         	43.85          	43.85          	162.12         	0.013          	0.0008         	0.0000         	0.011          	0.370          	11.033         	2.002          	2.097          	
2009-09-28	Soybean        	10.550         	1.318          	3.074          	0.000          	6.158          	0.3330         	269.02         	269.02         	144.42         	0.296          	0.0131         	0.1534         	0.000          	0.000          	153.431        	142.398        	0.000          	
2010-05-08	RyeBioenergyBM 	3.393          	0.723          	0.000          	2.403          	0.267          	0.0000         	105.83         	105.83         	110.09         	0.049          	0.0036         	0.0000         	0.041          	0.185          	41.317         	8.172          	1.719          	
2010-09-26	Maize          	18.100         	2.524          	8.739          	0.000          	6.837          	0.5610         	374.00         	307.76         	131.02         	0.238          	0.0225         	0.1607         	0.000          	0.000          	160.676        	77.309         	0.000          	
2011-05-21	RyeBioenergyBS 	0.708          	0.154          	0.000          	0.498          	0.055          	0.0000         	38.52          	38.52          	156.91         	0.014          	0.0008         	0.0000         	0.011          	0.392          	11.495         	2.045          	2.306          	
2011-09-28	Soybean        	9.589          	1.148          	2.856          	0.000          	5.584          	0.3384         	288.15         	266.90         	129.69         	0.272          	0.0113         	0.1434         	0.000          	0.000          	143.429        	128.827        	0.000          	
2012-05-08	RyeBioenergyBM 	4.537          	0.763          	0.832          	2.649          	0.294          	0.2203         	126.75         	126.75         	124.04         	0.058          	0.0039         	0.0200         	0.031          	0.230          	50.610         	7.287          	1.155          	
2012-09-22	Maize          	20.154         	2.610          	10.458         	0.000          	7.086          	0.5961         	369.79         	328.93         	159.68         	0.227          	0.0231         	0.1560         	0.000          	0.000          	156.029        	71.094         	0.000          	
