DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
2004-04-16	RyeBioenergyBS 	4.165          	1.020          	0.000          	2.831          	0.315          	0.0000         	67.82          	67.82          	87.92          	0.077          	0.0059         	0.0000         	0.064          	0.030          	63.603         	12.974         	2.247          	
2004-08-28	Soybean        	11.527         	1.315          	3.556          	0.000          	6.656          	0.3482         	299.74         	299.74         	174.08         	0.314          	0.0129         	0.1694         	0.000          	0.000          	169.440        	144.927        	0.000          	
2005-04-01	RyeBioenergyBM 	3.087          	0.822          	0.000          	2.039          	0.227          	0.0000         	42.19          	42.19          	105.60         	0.089          	0.0065         	0.0000         	0.074          	0.000          	74.389         	14.725         	3.649          	
2005-09-08	Maize          	21.812         	2.796          	11.789         	0.000          	7.227          	0.6200         	399.25         	355.10         	156.44         	0.200          	0.0215         	0.1390         	0.000          	0.029          	138.965        	61.488         	0.000          	
2006-04-16	RyeBioenergyBS 	4.542          	1.023          	0.000          	3.167          	0.352          	0.0000         	88.70          	88.70          	92.76          	0.069          	0.0054         	0.0000         	0.058          	0.066          	57.716         	11.773         	1.822          	
2006-09-05	Soybean        	10.590         	1.359          	3.167          	0.000          	6.063          	0.3431         	352.77         	310.17         	129.82         	0.296          	0.0134         	0.1571         	0.000          	0.000          	157.135        	138.993        	0.000          	
2007-04-01	RyeBioenergyBM 	3.770          	0.905          	0.000          	2.578          	0.286          	0.0000         	60.31          	60.31          	99.48          	0.085          	0.0061         	0.0000         	0.071          	0.006          	70.805         	13.942         	2.746          	
2007-09-05	Maize          	17.402         	2.525          	8.820          	0.000          	6.057          	0.5928         	460.23         	309.01         	156.11         	0.197          	0.0218         	0.1335         	0.000          	0.000          	133.487        	63.217         	0.000          	
2008-04-16	RyeBioenergyBS 	5.303          	1.118          	0.000          	3.767          	0.419          	0.0000         	93.98          	93.97          	83.44          	0.075          	0.0056         	0.0000         	0.063          	0.067          	62.814         	12.606         	1.668          	
2008-09-05	Soybean        	8.845          	1.220          	2.587          	0.000          	5.038          	0.3393         	372.49         	262.52         	154.22         	0.253          	0.0120         	0.1327         	0.000          	0.000          	132.701        	120.242        	0.000          	
2009-04-01	RyeBioenergyBM 	3.800          	0.996          	0.000          	2.524          	0.280          	0.0000         	53.00          	53.00          	108.34         	0.088          	0.0067         	0.0000         	0.073          	0.002          	73.433         	14.823         	2.909          	
2009-08-29	Maize          	21.146         	2.890          	11.000         	0.000          	7.255          	0.6026         	382.73         	303.69         	164.51         	0.195          	0.0221         	0.1332         	0.000          	0.002          	133.178        	62.317         	0.000          	
2010-04-16	RyeBioenergyBS 	5.931          	1.339          	0.000          	4.133          	0.459          	0.0000         	109.43         	109.43         	101.25         	0.091          	0.0074         	0.0000         	0.076          	0.041          	75.518         	15.760         	1.827          	
2010-09-02	Soybean        	8.935          	1.129          	2.668          	0.000          	5.138          	0.3418         	397.09         	269.42         	156.37         	0.235          	0.0111         	0.1240         	0.000          	0.000          	124.005        	110.912        	0.000          	
2011-04-01	RyeBioenergyBM 	3.888          	1.055          	0.000          	2.550          	0.283          	0.0000         	56.96          	56.96          	124.99         	0.086          	0.0069         	0.0000         	0.071          	0.005          	71.159         	14.839         	2.791          	
2011-08-22	Maize          	15.379         	2.381          	7.583          	0.000          	5.415          	0.5834         	408.02         	241.21         	189.16         	0.166          	0.0188         	0.1118         	0.000          	0.000          	111.837        	54.532         	0.000          	
2012-04-16	RyeBioenergyBS 	9.331          	1.555          	0.000          	6.998          	0.778          	0.0000         	169.84         	164.83         	120.80         	0.114          	0.0083         	0.0000         	0.095          	0.078          	95.371         	18.913         	1.363          	
2012-08-29	Soybean        	8.394          	1.086          	2.514          	0.000          	4.793          	0.3441         	357.69         	240.38         	192.37         	0.231          	0.0107         	0.1229         	0.000          	0.000          	122.864        	108.422        	0.000          	
