DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
2003-04-28	RyeBioenergyBM 	2.252          	0.660          	0.000          	1.432          	0.159          	0.0000         	57.86          	57.86          	126.63         	0.041          	0.0033         	0.0000         	0.034          	0.081          	33.883         	7.093          	2.366          	
2003-09-27	Maize          	21.658         	2.685          	11.169         	5.229          	2.575          	0.5887         	354.29         	345.69         	158.61         	0.239          	0.0243         	0.1631         	0.034          	0.000          	197.393        	41.162         	0.657          	
2004-05-10	Triticale      	1.489          	0.311          	0.000          	0.000          	1.178          	0.0000         	57.00          	57.00          	195.33         	0.025          	0.0015         	0.0000         	0.000          	0.293          	0.000          	24.529         	0.000          	
2004-09-20	Soybean        	10.806         	1.301          	3.190          	0.000          	6.315          	0.3356         	284.63         	284.63         	146.93         	0.303          	0.0128         	0.1585         	0.000          	0.000          	158.543        	144.554        	0.000          	
2005-04-28	RyeBioenergyBM 	4.431          	0.972          	0.000          	3.113          	0.346          	0.0000         	97.69          	97.69          	106.47         	0.065          	0.0050         	0.0000         	0.054          	0.084          	54.331         	11.025         	1.745          	
2005-09-23	Maize          	18.893         	2.651          	9.006          	4.849          	2.388          	0.5544         	384.54         	326.72         	112.91         	0.234          	0.0235         	0.1561         	0.036          	0.000          	192.507        	41.370         	0.750          	
2006-05-10	Triticale      	1.478          	0.263          	0.000          	0.000          	1.215          	0.0000         	65.38          	65.38          	201.43         	0.023          	0.0012         	0.0000         	0.000          	0.367          	0.000          	23.318         	0.000          	
2006-09-24	Soybean        	8.098          	1.073          	2.279          	0.000          	4.746          	0.3244         	295.89         	232.35         	140.96         	0.241          	0.0106         	0.1227         	0.000          	0.000          	122.671        	118.776        	0.000          	
2007-04-28	RyeBioenergyBM 	4.169          	0.877          	0.000          	2.962          	0.329          	0.0000         	97.07          	97.07          	108.28         	0.063          	0.0046         	0.0000         	0.053          	0.095          	52.577         	10.462         	1.775          	
2007-09-23	Maize          	23.041         	3.034          	11.439         	5.740          	2.827          	0.5718         	433.09         	387.69         	133.70         	0.235          	0.0266         	0.1569         	0.035          	0.000          	191.646        	43.689         	0.605          	
2008-05-10	Triticale      	1.418          	0.306          	0.000          	0.000          	1.112          	0.0000         	53.76          	53.76          	194.18         	0.024          	0.0015         	0.0000         	0.000          	0.311          	0.000          	23.506         	0.000          	
2008-09-25	Soybean        	10.613         	1.305          	3.098          	0.000          	6.210          	0.3328         	341.54         	307.64         	134.18         	0.294          	0.0129         	0.1526         	0.000          	0.000          	152.615        	141.578        	0.000          	
2009-04-28	RyeBioenergyBM 	3.468          	0.812          	0.000          	2.390          	0.266          	0.0000         	81.36          	81.36          	115.33         	0.055          	0.0041         	0.0000         	0.045          	0.097          	45.379         	9.174          	1.899          	
2009-09-24	Maize          	24.718         	3.027          	12.820         	5.944          	2.928          	0.5910         	382.99         	375.63         	163.35         	0.246          	0.0265         	0.1674         	0.035          	0.000          	202.364        	43.719         	0.589          	
2010-05-10	Triticale      	1.816          	0.360          	0.000          	0.000          	1.457          	0.0000         	75.38          	75.38          	198.29         	0.027          	0.0016         	0.0000         	0.000          	0.323          	0.000          	26.913         	0.000          	
2010-09-21	Soybean        	10.783         	1.315          	3.165          	0.000          	6.303          	0.3343         	353.71         	320.20         	94.77          	0.294          	0.0130         	0.1532         	0.000          	0.000          	153.163        	141.161        	0.000          	
2011-04-28	RyeBioenergyBM 	3.757          	0.930          	0.000          	2.544          	0.283          	0.0000         	83.69          	83.69          	116.65         	0.059          	0.0048         	0.0000         	0.049          	0.094          	48.532         	10.216         	1.908          	
2011-09-18	Maize          	22.342         	2.839          	11.364         	5.453          	2.686          	0.5827         	406.49         	365.15         	132.40         	0.239          	0.0258         	0.1618         	0.035          	0.000          	196.498        	42.859         	0.636          	
2012-05-10	Triticale      	2.754          	0.464          	0.000          	0.000          	2.290          	0.0000         	96.42          	96.42          	203.10         	0.036          	0.0021         	0.0000         	0.000          	0.380          	0.000          	35.965         	0.000          	
2012-09-19	Soybean        	9.802          	1.181          	2.925          	0.000          	5.696          	0.3393         	329.93         	283.70         	134.95         	0.267          	0.0116         	0.1406         	0.000          	0.000          	140.592        	126.279        	0.000          	
