DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
2007-05-20	Triticale      	0.936          	0.188          	0.000          	0.000          	0.748          	0.0000         	48.83          	48.83          	236.13         	0.017          	0.0010         	0.0000         	0.000          	0.387          	0.000          	16.871         	0.000          	
2007-09-17	Soybean        	10.013         	1.291          	2.874          	0.000          	5.849          	0.3295         	294.96         	285.95         	117.12         	0.285          	0.0130         	0.1463         	0.000          	0.000          	146.343        	138.574        	0.000          	
2008-05-08	RyeBioenergyBM 	3.601          	0.780          	0.000          	2.539          	0.282          	0.0000         	82.45          	82.45          	125.31         	0.056          	0.0042         	0.0000         	0.046          	0.118          	46.356         	9.319          	1.826          	
2008-09-28	Maize          	17.897         	2.534          	8.402          	4.664          	2.297          	0.5469         	362.95         	290.82         	145.08         	0.227          	0.0241         	0.1500         	0.036          	0.000          	185.700        	41.726         	0.766          	
2009-05-20	Triticale      	0.930          	0.218          	0.000          	0.000          	0.712          	0.0000         	49.86          	49.86          	210.41         	0.015          	0.0010         	0.0000         	0.000          	0.335          	0.000          	15.081         	0.000          	
2009-09-28	Soybean        	10.550         	1.318          	3.074          	0.000          	6.158          	0.3330         	269.02         	269.02         	144.00         	0.296          	0.0131         	0.1534         	0.000          	0.000          	153.400        	142.372        	0.000          	
2010-05-08	RyeBioenergyBM 	3.308          	0.706          	0.000          	2.341          	0.260          	0.0000         	104.61         	104.61         	110.80         	0.048          	0.0035         	0.0000         	0.040          	0.188          	40.290         	7.964          	1.721          	
2010-09-26	Maize          	18.109         	2.525          	8.745          	4.583          	2.257          	0.5611         	374.03         	307.91         	131.06         	0.235          	0.0224         	0.1584         	0.036          	0.000          	194.589        	40.184         	0.789          	
2011-05-20	Triticale      	0.806          	0.189          	0.000          	0.000          	0.617          	0.0000         	42.16          	42.16          	207.96         	0.015          	0.0009         	0.0000         	0.000          	0.363          	0.000          	14.579         	0.000          	
2011-09-28	Soybean        	9.590          	1.148          	2.856          	0.000          	5.585          	0.3384         	288.17         	266.95         	129.54         	0.272          	0.0113         	0.1434         	0.000          	0.000          	143.441        	128.845        	0.000          	
2012-05-08	RyeBioenergyBM 	4.413          	0.746          	0.808          	2.573          	0.286          	0.2203         	125.76         	125.76         	124.75         	0.056          	0.0038         	0.0194         	0.030          	0.236          	48.995         	7.063          	1.151          	
2012-09-22	Maize          	20.153         	2.610          	10.458         	4.747          	2.338          	0.5961         	369.79         	328.93         	159.75         	0.224          	0.0229         	0.1535         	0.032          	0.000          	185.122        	38.455         	0.666          	
