DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
2006-05-10	Triticale      	7.264          	1.197          	0.000          	0.000          	6.068          	0.0000         	165.49         	165.49         	136.19         	0.090          	0.0061         	0.0000         	0.000          	0.114          	0.000          	89.595         	0.000          	
2006-09-24	Soybean        	8.111          	1.074          	2.284          	0.000          	4.754          	0.3245         	295.92         	232.77         	119.73         	0.242          	0.0106         	0.1229         	0.000          	0.000          	122.936        	118.955        	0.000          	
2007-04-28	RyeBioenergyBM 	5.395          	1.060          	0.000          	3.902          	0.434          	0.0000         	100.67         	100.67         	106.89         	0.092          	0.0064         	0.0000         	0.077          	0.039          	76.683         	14.872         	1.965          	
2007-09-23	Maize          	23.067         	3.037          	11.452         	5.748          	2.831          	0.5717         	433.08         	388.11         	132.27         	0.230          	0.0262         	0.1531         	0.034          	0.000          	187.021        	42.905         	0.589          	
2008-05-10	Triticale      	6.437          	1.209          	0.000          	0.000          	5.228          	0.0000         	136.06         	136.06         	130.13         	0.083          	0.0062         	0.0000         	0.000          	0.112          	0.000          	83.140         	0.000          	
2008-09-25	Soybean        	10.739         	1.312          	3.143          	0.000          	6.284          	0.3334         	341.72         	311.16         	114.70         	0.297          	0.0129         	0.1542         	0.000          	0.000          	154.160        	142.560        	0.000          	
2009-04-28	RyeBioenergyBM 	5.089          	1.119          	0.000          	3.573          	0.397          	0.0000         	92.88          	92.88          	108.89         	0.085          	0.0063         	0.0000         	0.071          	0.039          	70.732         	14.147         	1.980          	
2009-09-24	Maize          	24.643         	3.020          	12.785         	5.921          	2.916          	0.5913         	382.95         	374.80         	161.10         	0.234          	0.0257         	0.1592         	0.033          	0.000          	192.434        	42.045         	0.562          	
2010-05-10	Triticale      	7.658          	1.356          	0.000          	0.000          	6.301          	0.0000         	172.39         	172.39         	124.42         	0.093          	0.0069         	0.0000         	0.000          	0.111          	0.000          	92.958         	0.000          	
2010-09-21	Soybean        	10.987         	1.341          	3.222          	0.000          	6.424          	0.3340         	355.79         	327.08         	87.86          	0.300          	0.0132         	0.1561         	0.000          	0.000          	156.118        	144.046        	0.000          	
2011-04-28	RyeBioenergyBM 	5.096          	1.183          	0.000          	3.522          	0.391          	0.0000         	90.15          	90.15          	113.67         	0.088          	0.0068         	0.0000         	0.073          	0.038          	72.751         	14.917         	2.066          	
2011-09-18	Maize          	22.112         	2.815          	11.275         	5.375          	2.647          	0.5843         	406.41         	360.83         	130.81         	0.233          	0.0255         	0.1574         	0.034          	0.000          	191.004        	41.995         	0.625          	
2012-05-10	Triticale      	9.456          	1.389          	0.000          	0.000          	8.067          	0.0000         	187.20         	187.12         	134.42         	0.107          	0.0073         	0.0000         	0.000          	0.136          	0.000          	106.859        	0.000          	
2012-09-19	Soybean        	9.967          	1.202          	2.973          	0.000          	5.793          	0.3391         	332.26         	288.83         	106.40         	0.271          	0.0119         	0.1429         	0.000          	0.000          	142.939        	128.510        	0.000          	
